iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ITA,Europe,Italy,24/09/2021,4653696,3790,3713.857,130603,52,52.857,78556.213,63.977,62.691,2204.63,0.878,0.892,0.81,489,8.255,4042,68.231,235,3.967,1556,26.266,90765140,287287,1532.151,4.85,280593,4.737,0.0132,75.6,tests performed,83845246,44828634,40445506,50521,235614,225747,141.53,75.67,68.27,0.09,3811,84915,0.143,51.78,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,25/09/2021,4657215,3519,3562.857,130653,50,52.714,78615.615,59.402,60.142,2205.474,0.844,0.89,0.82,481,8.119,3978,67.15,230,3.882,1507,25.439,91122631,357491,1538.186,6.035,280816,4.74,0.0127,78.8,tests performed,84050529,44916595,40558267,56153,205283,225456,141.88,75.82,68.46,0.09,3806,85033,0.144,51.72,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,26/09/2021,4660314,3099,3457.571,130697,44,55.286,78667.928,52.312,58.365,2206.217,0.743,0.933,0.83,483,8.153,3918,66.137,212,3.579,1456,24.578,91398852,276221,1542.848,4.663,282623,4.771,0.0122,81.7,tests performed,84178124,44972849,40625993,60491,127595,224963,142.1,75.92,68.58,0.1,3797,85281,0.144,51.68,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,152192.5,13.52,6.9,2569.069078
ITA,Europe,Italy,27/09/2021,4662087,1773,3367.286,130742,45,55.429,78697.857,29.929,56.841,2206.976,0.76,0.936,0.84,488,8.238,3975,67.1,220,3.714,1448,24.443,91522929,124077,1544.943,2.094,282857,4.775,0.0119,84,tests performed,84400476,45057222,40755033,70529,222352,218574,142.47,76.06,68.8,0.12,3690,85060,0.144,51.6,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,28/09/2021,4665049,2962,3308.429,130807,65,55.143,78747.856,50,55.848,2208.073,1.097,0.931,0.85,459,7.748,3877,65.445,201,3.393,1401,23.649,91861354,338425,1550.656,5.713,284021,4.794,0.0116,85.8,tests performed,84603066,45138439,40865931,81906,202590,210869,142.81,76.2,68.98,0.14,3560,83942,0.142,51.54,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,29/09/2021,4668261,3212,3201.143,130870,63,54.571,78802.076,54.22,54.037,2209.137,1.063,0.921,0.86,450,7.596,3767,63.588,184,3.106,1363,23.008,92156806,295452,1555.643,4.987,284390,4.801,0.0113,88.8,tests performed,84800685,45218957,40971977,93729,197619,203061,143.15,76.33,69.16,0.16,3428,82333,0.139,51.48,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,30/09/2021,4672355,4094,3207,130921,51,52.857,78871.185,69.108,54.135,2209.998,0.861,0.892,0.88,440,7.427,3638,61.411,180,3.038,1299,21.928,92465642,308836,1560.856,5.213,283970,4.794,0.0113,88.5,tests performed,85005180,45306722,41075187,108673,204495,199364,143.49,76.48,69.34,0.18,3365,81824,0.138,51.42,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,01/10/2021,4675758,3403,3151.714,130973,52,52.857,78928.629,57.444,53.202,2210.876,0.878,0.892,0.87,429,7.242,3547,59.875,165,2.785,1299,21.928,92759111,293469,1565.81,4.954,284853,4.808,0.0111,90.4,tests performed,85182036,45375546,41164655,127776,176856,190970,143.79,76.6,69.49,0.22,3224,78130,0.132,51.37,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,02/10/2021,4679067,3309,3121.714,130998,25,49.286,78984.486,55.857,52.696,2211.298,0.422,0.832,0.87,432,7.292,3489,58.896,166,2.802,1289,21.759,93115007,355896,1571.818,6.008,284625,4.805,0.011,91.2,tests performed,85332544,45438977,41238238,141787,150508,183145,144.04,76.7,69.61,0.24,3092,74626,0.126,51.33,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,03/10/2021,4682034,2967,3102.857,131031,33,47.714,79034.57,50.084,52.377,2211.855,0.557,0.805,0.88,431,7.275,3422,57.765,165,2.785,1285,21.691,93400967,285960,1576.645,4.827,286016,4.828,0.0108,92.2,tests performed,85418721,45472632,41283384,149443,86177,177228,144.19,76.76,69.69,0.25,2992,71398,0.121,51.31,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,152766.5,13.44,5.24,2578.758424
ITA,Europe,Italy,04/10/2021,4683646,1612,3079.857,131068,37,46.571,79061.781,27.211,51.989,2212.479,0.625,0.786,0.87,437,7.377,3469,58.558,158,2.667,1239,20.915,93523181,122214,1578.708,2.063,285750,4.824,0.0108,92.8,tests performed,85594280,45530480,41367112,183885,175559,170543,144.49,76.86,69.83,0.31,2879,67608,0.114,51.26,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,05/10/2021,4686109,2463,3008.571,131118,50,44.429,79103.357,41.576,50.786,2213.323,0.844,0.75,0.86,433,7.309,3401,57.41,157,2.65,1225,20.678,93845463,322282,1584.148,5.44,283444,4.785,0.0106,94.2,tests performed,85760649,45587667,41442855,217853,166369,165369,144.77,76.95,69.96,0.37,2791,64175,0.108,51.22,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,06/10/2021,4689341,3232,3011.429,131157,39,41,79157.915,54.557,50.834,2213.982,0.658,0.692,0.86,415,7.005,3287,55.486,158,2.667,1208,20.392,94147236,301773,1589.242,5.094,284347,4.8,0.0106,94.4,tests performed,85920112,45646187,41510178,252009,159463,159918,145.04,77.05,70.07,0.43,2699,61033,0.103,51.18,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,07/10/2021,4692274,2933,2845.571,131198,41,39.571,79207.425,49.51,48.034,2214.674,0.692,0.668,0.85,403,6.803,3227,54.473,156,2.633,1195,20.172,94444592,297356,1594.262,5.019,282707,4.772,0.0101,99.3,tests performed,86081145,45706930,41576727,286348,161033,153709,145.31,77.16,70.18,0.48,2595,57173,0.097,51.14,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,08/10/2021,4695291,3017,2790.429,131228,30,36.429,79258.353,50.928,47.104,2215.18,0.506,0.615,0.85,383,6.465,3125,52.751,153,2.583,1145,19.328,94716158,271566,1598.846,4.584,279578,4.719,0.01,100.2,tests performed,86254017,45771770,41651839,319936,172872,153140,145.6,77.26,70.31,0.54,2585,56603,0.096,51.1,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,09/10/2021,4698038,2747,2710.143,131274,46,39.429,79304.724,46.37,45.748,2215.957,0.776,0.666,0.86,367,6.195,3059,51.637,142,2.397,1109,18.72,95061127,344969,1604.669,5.823,278017,4.693,0.0097,102.6,tests performed,86402521,45827507,41723090,342102,148504,152854,145.85,77.36,70.43,0.58,2580,55504,0.094,49.67,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,10/10/2021,4700316,2278,2611.714,131301,27,38.571,79343.177,38.454,44.087,2216.412,0.456,0.651,0.87,364,6.144,3015,50.894,134,2.262,1082,18.265,95331171,270044,1609.228,4.558,275743,4.655,0.0095,105.6,tests performed,86487868,45856145,41766544,355716,85347,152735,145.99,77.41,70.5,0.6,2578,54788,0.092,49.65,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,152932.5,13.33,1.48,2581.560569
ITA,Europe,Italy,11/10/2021,4701832,1516,2598,131335,34,38.143,79368.768,25.591,43.855,2216.986,0.574,0.644,0.9,374,6.313,3062,51.688,130,2.194,1051,17.741,95445947,114776,1611.165,1.937,274681,4.637,0.0095,105.7,tests performed,86671162,45916095,41849246,396816,183294,153840,146.3,77.51,70.64,0.67,2597,55088,0.093,49.6,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,12/10/2021,4704318,2486,2601.286,131384,49,38,79410.733,41.965,43.911,2217.813,0.827,0.641,0.91,370,6.246,3035,51.232,133,2.245,1038,17.522,95761232,315285,1616.487,5.322,273681,4.62,0.0095,105.2,tests performed,86860982,45980006,41928986,443709,189820,157190,146.62,77.62,70.78,0.75,2653,56048,0.095,49.55,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,13/10/2021,4707087,2769,2535.143,131421,37,37.714,79457.474,46.742,42.794,2218.438,0.625,0.637,0.9,367,6.195,2919,49.274,128,2.161,1044,17.623,96040177,278945,1621.196,4.709,270420,4.565,0.0094,106.7,tests performed,87066293,46050316,42012605,495817,205311,163740,146.97,77.73,70.92,0.84,2764,57733,0.097,49.51,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,14/10/2021,4709753,2666,2497,131461,40,37.571,79502.477,45.003,42.15,2219.113,0.675,0.634,0.91,359,6.06,2838,47.907,126,2.127,1020,17.218,96364791,324614,1626.675,5.48,274314,4.631,0.0091,109.9,tests performed,87291917,46132174,42098704,554319,225624,172967,147.35,77.87,71.06,0.94,2920,60749,0.103,49.46,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,15/10/2021,4712482,2729,2455.857,131503,42,39.286,79548.544,46.067,41.456,2219.822,0.709,0.663,0.94,357,6.026,2802,47.299,129,2.178,1044,17.623,96870834,506043,1635.218,8.542,307811,5.196,0.008,125.3,tests performed,87511724,46209150,42186632,609939,219807,179672,147.72,78,71.21,1.03,3033,62483,0.105,50.73,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,16/10/2021,4715464,2982,2489.429,131517,14,34.714,79598.881,50.337,42.023,2220.059,0.236,0.586,0.98,352,5.942,2723,45.965,125,2.11,1065,17.978,97343369,472535,1643.194,7.977,326035,5.504,0.0076,131,tests performed,87683144,46266495,42264573,646717,171420,182946,148.01,78.1,71.34,1.09,3088,62713,0.106,50.69,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,17/10/2021,4717899,2435,2511.857,131541,24,34.286,79639.985,41.104,42.401,2220.464,0.405,0.579,1.02,349,5.891,2735,46.168,127,2.144,1080,18.231,97724420,381051,1649.627,6.432,341893,5.771,0.0073,136.1,tests performed,87787225,46298211,42313527,670540,104081,185622,148.19,78.15,71.43,1.13,3133,63152,0.107,50.66,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,153702.5,13.26,6.56,2594.558471
ITA,Europe,Italy,18/10/2021,4719493,1594,2523,131585,44,35.714,79666.892,26.907,42.589,2221.206,0.743,0.603,1.06,358,6.043,2786,47.029,135,2.279,1128,19.041,97944298,219878,1653.338,3.712,356907,6.025,0.0071,141.5,tests performed,87984624,46350431,42399572,730019,197399,187637,148.52,78.24,71.57,1.23,3167,62048,0.105,50.62,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,19/10/2021,4722188,2695,2552.857,131655,70,38.714,79712.385,45.493,43.093,2222.388,1.182,0.654,1.11,355,5.993,2778,46.894,141,2.38,1183,19.97,98606298,662000,1664.513,11.175,406438,6.861,0.0063,159.2,tests performed,88170983,46393239,42474135,799388,186359,187143,148.84,78.31,71.7,1.35,3159,59033,0.1,48.72,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,20/10/2021,4725887,3699,2685.714,131688,33,38.143,79774.826,62.441,45.336,2222.945,0.557,0.644,1.16,355,5.993,2819,47.586,147,2.481,1220,20.594,99091911,485613,1672.71,8.197,435962,7.359,0.0062,162.3,tests performed,88359179,46432185,42545499,877548,188196,184698,149.15,78.38,71.82,1.48,3118,54553,0.092,48.68,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,21/10/2021,4729678,3791,2846.429,131724,36,37.571,79838.819,63.994,48.049,2223.553,0.608,0.634,1.18,356,6.009,2795,47.181,147,2.481,1273,21.489,99666582,574671,1682.411,9.701,471684,7.962,0.006,165.7,tests performed,88551141,46468068,42620182,959294,191962,179889,149.48,78.44,71.94,1.62,3037,47985,0.081,48.64,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
ITA,Europe,Italy,22/10/2021,4733557,3879,3010.714,131763,39,37.143,79904.298,65.479,50.822,2224.211,0.658,0.627,1.2,343,5.79,2786,47.029,149,2.515,1340,22.62,100153800,487218,1690.635,8.224,468995,7.917,0.0064,155.8,tests performed,88731864,46502319,42690127,1036309,180723,174306,149.78,78.5,72.06,1.75,2942,41881,0.071,48.61,59240330,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,,,,
